,idFinal,Segment,Proposal,idcod,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,lex
3060,1263_LibroNEFE_Sincopyright.pdf,"Cancelar tus deudas antes de tu jubilación, administrar tu endeudamiento antes y durante la jubilación, y afrontar crisis financieras o situaciones de emergencia cuando te jubiles.",Pagar tus deudas antes de pensionarte. Administrar tus deudas. Afrontar crisis o emergencias financieras cuando te pensiones.,Vivian,1,15,,,,,,,,1
3061,1266_LibroNEFE_Sincopyright.pdf,"Permanecer atento a los fraudes y engaños dirigidos a adultos mayores, sabiendo cuándo recurrir a terceros para obtener ayuda financiera, y tomar las medidas que correspondan para formar un equipo de confianza que pueda cuidarte a medida que envejeces.",Cuidarse de fraudes y engaños dirigidos a adultos mayores. Saber cuándo buscar ayuda financiera.,Vivian,5,15,6,,,,,,,0
3062,1273_LibroNEFE_Sincopyright.pdf,Tener ahorrado dinero suficiente en mi 401(k) para hacer un viaje familiar cada tres años.,Ahorrar para viajar en familia cada tres años.,Vivian,6,5,,,,,,,,0
3063,1288_LibroNEFE_Sincopyright.pdf,"El asesoramiento financiero es diferente de la planificación financiera, porque te permite elegir tus propias metas y personalizar las técnicas de administración de tu dinero para cumplirlas.",El asesoramiento se diferencia de la planificación financiera. Porque te permite elegir tus metas y personalizar la administración de tu dinero para cumplirlas.,Vivian,15,5,,,,,,,,0
3064,1289_LibroNEFE_Sincopyright.pdf,"Llama al 2-1-1 o busca en los programas de la Oficina de Protección Financiera del Consumidor (www.consumerfinance.gov, en inglés) para obtener asesoría financiera a través de cooperativas de crédito (""credit union"") y otras organizaciones sin fines de lucro de tu comunidad.","Busca asesoría financiera en los programas de la Oficina de Protección financiera del Consumidor o llama al dos, uno, uno.",Vivian,5,14,6,,,,,,,0
3065,1293_LibroNEFE_Sincopyright.pdf,"Configurarlas te puede insumir tiempo y esfuerzo, pero es muy práctico tener toda la información de tus gastos y ahorros en tu smartphone y otros equipos.",Configurarlas implica tiempo y esfuerzo. Pero son muy útiles.,Vivian,6,1,15,,,,,,,1
3066,1294_LibroNEFE_Sincopyright.pdf,Existen muchas aplicaciones móviles que permiten armar presupuestos o registrar gastos;,Hay muchas aplicaciones para hacer presupuestos o registrar gastos;,Vivian,21,1,6,,,,,,,1
3067,1296_LibroNEFE_Sincopyright.pdf,Algunas cosas a tener en cuenta al seleccionar una aplicación:,"Cuando escojas una aplicación, considera:",Vivian,6,5,,,,,,,,0
3068,1301_LibroNEFE_Sincopyright.pdf,Protege tu equipo con una contraseña para proteger la información que contiene el teléfono que perdiste o te robaron.,Protege la información de tu equipo con una contraseña.,Vivian,6,5,,,,,,,,0
3069,1305_LibroNEFE_Sincopyright.pdf,"incluso si hiciste el trabajo preliminar para asociar tus diversas cuentas financieras a la aplicación, probablemente tengas que revisar y actualizar constantemente la información para que sea útil.
 La configuración y el mantenimiento requieren esfuerzo:","Aunque asocies tus cuentas financieras a la aplicación, deberás actualizar tu información constantemente. La configuración y el mantenimiento requieren esfuerzo:",Vivian,6,15,5,,,,,,,0
3070,1307_LibroNEFE_Sincopyright.pdf,"Al igual que el presupuesto hecho en papel o en hoja de cálculo, la aplicación no puede hacerlo todo.",Igual que el presupuesto manual o digital. la aplicación no hace todo.,Vivian,5,6,,,,,,,,0
3071,1309_LibroNEFE_Sincopyright.pdf,"Haz una investigación sobre las opiniones de los clientes: antes de decidirte por una aplicación, revisa las opiniones de los clientes y las quejas sobre aplicaciones específicas.",Investiga las opiniones de los clientes antes de decidirte por una aplicación.,Vivian,6,5,,,,,,,,0
3072,1312_LibroNEFE_Sincopyright.pdf,La siguiente lista te ayudará a conservar lo importante donde necesitas que esté y a deshacerte de los documentos que puedes tirar.,La siguiente lista te ayudará a guardar los documentos importantes y botar los otros.,Vivian,5,1,,,,,,,,1
3073,1319_LibroNEFE_Sincopyright.pdf,La planificación financiera te ofrece las herramientas que necesitas para cumplir tus metas y sobreponerte a los desafíos que encontrarás en tu camino.,La planificación financiera te ofrece las herramientas necesarias para cumplir tus metas y vencer los obstáculos.,Vivian,15,17,4,,,,,,,0
3074,1320_LibroNEFE_Sincopyright.pdf,"Tus gastos, tus ahorros, tu futuro comprende las destrezas para la vida diaria que puedes usar durante esta experiencia, por ejemplo, información básica sobre ahorros, inversiones, elaboración de presupuestos y establecimiento de metas.","Necesitas información básica sobre ahorros, inversiones, elaboración de presupuestos y establecimientos de metas para esta experiencia.",Vivian,15,5,,,,,,,,0
3075,1321_LibroNEFE_Sincopyright.pdf,Las actividades de este manual de trabajo te ayudarán a que tengas una idea de cuál es tu situación desde el punto de vista financiero y qué hacer a continuación.,Las actividades de este manual te darán una idea sobre tu situación financiera y qué hacer.,Vivian,5,6,,,,,,,,0
3076,1333_LibroNEFE_Sincopyright.pdf,"Si retrocedes y vuelves a caer en los viejos hábitos (por ejemplo, usar excesivamente tu tarjeta de crédito), podrás usar esta publicación para recuperarte y comenzar nuevamente.","Si retrocedes, usa esta publicación para comenzar nuevamente.",Vivian,6,5,,,,,,,,0
3077,1336_LibroNEFE_Sincopyright.pdf,Se trata de lo que haces con ese dinero para cumplir las metas de vida que te importan.,Son tus acciones con el dinero para cumplir tus metas.,Vivian,6,5,,,,,,,,0
3078,1337b_LibroNEFE_Sincopyright.pdf,"El libro Finanzas para no financieros proporciona un resumen de la principal información referente a las finanzas en el ámbito empresarial y personal, dirigido a aquellas personas que no cuentan con una formación financiera o en carreras afines y que, podrían encontrar en la teoría, soluciones a sus necesidades de planificación, análisis, control y otros procesos.","El libro Finanzas para no financieros resumen la información principal sobre las finanzas personales y empresariales. Se dirige a personas sin educación financiera y carreras afines. Quienes encontrarán en la teoría soluciones a sus necesidades de planificación, análisis, control y otros procesos.",Vivian,1,15,17,21,,,,,,1
3079,837_LibroUide_Sincopyright.pdf,"A través del desarrollo de los once capítulos con los que cuenta este documento, con una combinación de teoría y práctica, el lector podrá comprender la importancia de las finanzas, la relación que tiene con la contabilidad, las formas y aplicación del análisis financiero para la toma de decisiones, las formas de realizar análisis de inversión para aprobación de proyectos, y otros conceptos financieros; para desarrollar las competencias requeridas para la evaluación constante de los negocios y la planificación financiera personal.","En los once capítulos teóricos y prácticos de este documento, el lector entenderá la importancia de las finanzas, su relación con la contabilidad, las formas y aplicación del análisis financiero para decidir. También, cómo realizar un análisis de inversión y otros conceptos financieros. Esto para desarrollar competencias necesarias para la evaluación de los negocios y la planificación financiera personal.",Vivian,21,6,15,1,,,,,,1
3080,841_LibroUide_Sincopyright.pdf,"La contabilidad puede definirse como un conjunto de técnicas que tienen por objeto obtener, ordenar y comunicar información útil para la oportuna toma de decisiones de los diferentes públicos interesados en la situación financiera de una organización (Herz, 2017, pág.12).","Según Herz (dos mil diecisiete) la contabilidad son técnicas para obtener, ordenar, y comunicar información útil para tomar decisiones financieras adecuadas.",Vivian,6,21,15,5,14,,,,,0
3081,843_LibroUide_Sincopyright.pdf,"Por su parte, Pombo (2018) señala que es la ciencia que estudia al Patrimonio y las variaciones que en él se producen (pág.2).",Para Pombo (dos mil dieciocho) es la ciencia que estudia al patrimonio y sus variaciones.,Vivian,21,17,5,,,,,,,0
3082,845_LibroUide_Sincopyright.pdf,"Para el autor, la contabilidad es el proceso que tiene por objeto recolectar, clasificar, registrar e interpretar todas las transacciones realizadas por una persona natural o jurídica, con el fin de elaborar informes que sirvan para la toma de decisiones.","Para el autor, la contabilidad es el proceso para recolectar, registrar e interpretar las transacciones realizadas por una persona natural o jurídica. Y así hacer informes para tomar decisiones.",Vivian,15,6,1,,,,,,,1
3083,846_LibroUide_Sincopyright.pdf,"El registro de las transacciones de un negocio, sea unipersonal o pluripersonal, está regido por un conjunto de principios de general aceptación conocidos como las Normas Internacionales de Información Financiera  NIIF; las cuales tienen aceptación en varios países del mundo y suponen un manual para el desarrollo de los procesos contables.",El registro de las transacciones de un negocio lo regulan las Normas Internacionales de Información Financiera. Estas son aceptadas en varios países. Y son un manual para el desarrollo de los procesos contables.,Vivian,15,21,13,9,,,,,,0
3084,849_LibroUide_Sincopyright.pdf,"La contabilidad puede clasificarse en distintos tipos, siendo los más importantes:",La contabilidad tiene varios tipos. Los más importantes son:,Vivian,12,6,,,,,,,,0
3085,850_LibroUide_Sincopyright.pdf,"Se encarga del registro de las transacciones y analiza ingresos, gastos, activos, pasivos y patrimonio; para presentar la situación financiera de una organización.","Registra las transacciones y analiza ingresos, gastos, activos, pasivos y patrimonio. Para presentar las finanzas de una empresa.",Vivian,6,21,1,,,,,,,1
3086,858_LibroUide_Sincopyright.pdf,Está dirigida a los equipos directivos y permite la elaboración de proyecciones.,Se dirige a los equipos directivos y permite hacer proyecciones.,Vivian,6,18,1,,,,,,,1
3087,859_LibroUide_Sincopyright.pdf,"En esta sección se analiza la contabilidad financiera como fuente de información para la elaboración del informe anual que incluye los cuatro estados financieros básicos: Estado de Situación Financiera, Estado de Resultados, Estado de Flujo de Efectivo y Estado de Cambios en el Patrimonio.","En esta sección analizamos la contabilidad financiera como informante para hacer el informe anual. Este tiene cuatro estados financieros básicos: estado de situación financiera, estado de resultados, estado de flujo de efectivo y estado de cambios en el patrimonio.",Vivian,15,18,1,,,,,,,1
3088,861_LibroUide_Sincopyright.pdf,"Estos informes son importantes porque permiten: i) proporcionar información para evaluar la eficiencia del capital de trabajo; ii) analizar el uso eficiente de los recursos y la gestión administrativa; iii) conocer la capacidad de generar utilidades por parte de la organización; y, iv) tomar decisiones sobre inversión, endeudamiento o ventas (Izaguirre, 2018).","Estos informes son importantes porque permiten: Aportar información para evaluar la eficiencia del capital de trabajo. Analizar el uso eficiente de los recursos y la administración. Conocer la capacidad de la empresa para generar ganancias. Y decidir sobre inversión, deudas o ventas.",Vivian,15,21,5,1,6,,,,,1
3089,866_LibroUide_Sincopyright.pdf,Los registros en la contabilidad financiera pueden separarse en 4 etapas:,Los registros en contabilidad financiera tienen cuatro etapas:,Vivian,14,6,,,,,,,,0
3090,869_LibroUide_Sincopyright.pdf,"A través de un proceso de partida doble, registra cada transacción en las cuentas respectivas.",Registra cada transacción en las cuentas respectivas mediante un doble proceso.,Vivian,6,19,,,,,,,,0
3091,870_LibroUide_Sincopyright.pdf,"Comprende los registros especiales que deben realizarse por temas concernientes a gastos diferidos, amortizaciones, gastos pagados por anticipado u otros que puedan no haberse realizado en la etapa anterior.","Comprende los registros especiales sobre gastos diferidos, amortizaciones, gastos pagados por anticipo y otros no realizados en la etapa anterior.",Vivian,15,5,,,,,,,,0
3092,871_LibroUide_Sincopyright.pdf,Organiza las cuentas en los diferentes grupos e informes que sirven de base para la toma de decisiones financieras.,Organiza las cuentas en los grupos e informes base para tomar decisiones financieras.,Vivian,5,6,,,,,,,,0
3093,875_LibroUide_Sincopyright.pdf,"Las cuentas de activo reflejan aquello que posee la organización, independientemente de cómo se haya financiado.",Las cuentas de activo evidencian las pertenencias de la empresa. No importa cómo se financiaron.,Vivian,17,11,1,15,4,,,,,1
3094,876_LibroUide_Sincopyright.pdf,Los pasivos reflejan la posición de endeudamiento de la empresa.,Los pasivos evidencian las deudas de la empresa.,Vivian,6,4,,,,,,,,0
3095,877_LibroUide_Sincopyright.pdf,El patrimonio constituye aquello que es de propiedad de los accionistas.,El patrimonio son las propiedades de los accionistas.,Vivian,6,17,,,,,,,,0
3096,878_LibroUide_Sincopyright.pdf,"Los ingresos son aquellos que incrementan la utilidad de la operación, así como los gastos son aquellos que la reducen.",Los ingresos aumentan la ganancia de la transacción. Los gastos reducen la ganancia.,Vivian,1,8,,,,,,,,1
3097,879_LibroUide_Sincopyright.pdf,"El registro de las transacciones contables cumple con el principio de la partida doble, el cual establece que toda transacción afecta al menos una cuenta por el débito y una cuenta por el crédito (Horngren, 2000; Guzman-Vásquez, Cubillos-Guzman, Trujillo, Guzman, & Romero, 2006; Mallo & Pulido, 2008).",El registro de las transacciones contables cumple con el principio de la partida doble. Este dice que toda transacción afecta mínimo una cuenta por el débito y una cuenta por el crédito.,Vivian,15,9,16,6,,,,,,0
3098,886_LibroUide_Sincopyright.pdf,"En este sentido, realizando los registros contables en las cuentas previamente clasificadas, y tomando como base a la partida doble; la información se encuentra lista para la elaboración de los estados financieros.",La información está lista para elaborar los estados financieros luego de hacer los registros contables en las cuentas y al considerar la partida doble.,Vivian,12,21,6,20,5,,,,,0
3099,889_LibroUide_Sincopyright.pdf,"El Estado de Resultados  E.R., también llamado Estado de Pérdidas y Ganancias  E.P.G, tiene por objeto determinar el resultado económico de un período.",El estado de resultados también se llama estado de pérdidas y ganancias. Este determina el resultado económico por un período.,Vivian,13,15,6,,,,,,,0
3100,894_LibroUide_Sincopyright.pdf,"Presenta las cuentas de ingresos y gastos para calcular la utilidad del ejercicio, así como los impuestos que deben cancelarse.",Presenta las cuentas de ingresos y gastos para calcular la ganancia y los impuestos por pagar.,Vivian,8,1,5,,,,,,,1
