idFinal,Segment,Proposal,idcod,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7
2024_LibroUAC_Sincopyright.pdf,"Honorarios: remuneración correspon-diente a los trabajadores independientes o por cuenta propia cuyo respaldo es la emisión de una boleta electrónica para cautelar el descuento de impuesto a la renta (tasa de 10,75 % en 2020).",Honorarios: remuneración correspondiente a los trabajadores independientes o por cuenta propia. Su respaldo es la emisión de una boleta electrónica para cautelar el descuento de impuesto a la renta.,3 Filtrado_Sugeily_DC.xlsx,15,18,16,,,,,
2028_LibroUAC_Sincopyright.pdf,Grava las emisiones de contaminantes locales y emisiones de impacto global como el CO2. En Chile entró en vigencia en 2017 luego de ser recomendado por la OCDE en 2011.,"Grava las emisiones de contaminantes locales y emisiones de impacto global, como el dióxido de carbono. En Chile entró en vigencia en dos mil diecisiete, luego de ser recomendado por la Ocde en dos mil once.",3 Filtrado_Sugeily_DC.xlsx,13,14,15,,,,,
2030_LibroUAC_Sincopyright.pdf,Inflación: aumento sostenido y generalizado en precios de bienes y servicios en un período y territorio determinado. Lo contrario —baja de precios— se denomina deflación.,Inflación: aumento sostenido y generalizado en precios de bienes y servicios en un período y territorio determinado. La baja de precios se denomina deflación.,3 Filtrado_Sugeily_DC.xlsx,21,16,5,,,,,
2033_LibroUAC_Sincopyright.pdf,Inteligencia artificial: capacidades cerebrales humanas atribuidas a «máquinas inteligentes» producto de desarrollos tecnológicos modernos.,"Inteligencia artifical: capacidades cerebrales humanas atribuidas a ""máquinas inteligentes"" producto de desarrollos tecnológicos modernos.",3 Filtrado_Sugeily_DC.xlsx,21,18,,,,,,
391_LibroBANSEFI.Sin copyright.pdf,Destine un dinero de su presupuesto para necesidades inesperadas.,Aparte un dinero de su presupuesto para situaciones inesperadas.,4 Filtrado_Vivian_DC.xlsx,1,4,,,,,,
718_LibroSIB.Sin copyright.pdf,No proporciones tu PIN a nadie.,No des tu Número de Identificación Personal a nadie.,4 Filtrado_Vivian_DC.xlsx,1,13,,,,,,
171_LibroEBSA. Sin copyright.pdf,"Este ahorro provendrá de sus cuentas del plan de jubilación en el lugar de trabajo, IRAs, rentas y ahorros personales.",Este ahorro vendrá de su plan de jubilación en el trabajo.,4 Filtrado_Vivian_DC.xlsx,1,13,5,6,,,,
553_LibroBMM. Sin copyright.pdf,"Además, tienen un préstamo personal para la compra del coche de 24.000 euros a devolver en 5 años, por el que pagan 487 euros al mes (8% de interés).","Además, tienen un préstamo personal para comprar un carro de veinticuatro mil euros a pagar en cinco años. Pagan cuatrocientos ochenta y siete euros mensuales.",4 Filtrado_Vivian_DC.xlsx,1,14,17,16,5,,,
180_LibroEBSA. Sin copyright.pdf,La mayoría de los planificadores financieros recomiendan observar las tasas de rendimiento históricas según los tipos de las inversiones que usted escoge o incluso levemente más bajas.,Los planificadores financieros recomiendan ver las tasas de rendimiento históricas según los tipo de inversiones escogidas.,4 Filtrado_Vivian_DC.xlsx,1,17,5,6,,,,
115_LibroEBSA. Sin copyright.pdf,¿Mudarse a una comunidad de jubilados o estar cerca de sus nietos?,¿Irá a una comunidad de jubilados o estará cerca de sus nietos?,4 Filtrado_Vivian_DC.xlsx,1,18,5,,,,,
682_LibroSIB.Sin copyright.pdf,"Al contratar un crédito, evalúa detenidamente la oferta en el mercado.",Analiza la oferta en el mercado para adquirir un crédito.,4 Filtrado_Vivian_DC.xlsx,1,19,5,,,,,
351_LibroBANSEFI.Sin copyright.pdf,Mostrar el siguiente mensaje en el rotafolio y leerlo:,Muestre el mensaje en el portafolio y léalo:,4 Filtrado_Vivian_DC.xlsx,1,21,,,,,,
246_LibroEBSA. Sin copyright.pdf,No compre “productos costosos” con tarjeta.,No compre productos caros con tarjeta.,4 Filtrado_Vivian_DC.xlsx,1,21,,,,,,
334_LibroBANSEFI.Sin copyright.pdf,"Miren los gastos de los dos meses y comparen los gastos necesarios del hogar, los gastos del negocio y los gastos opcionales.","Vean los gastos de ambos meses. Comparen los gastos del hogar, del negocio y opcionales.",4 Filtrado_Vivian_DC.xlsx,1,5,,,,,,
308_LibroBANSEFI.Sin copyright.pdf,Pegar la tarjeta en el lugar al que pertenece en las hojas de rotafolio.,Pegue la tarjeta donde corresponde.,4 Filtrado_Vivian_DC.xlsx,1,5,9,,,,,
330_LibroBANSEFI.Sin copyright.pdf,Vamos a ver primero los ingresos estimados para los dos meses.,Veremos primero los ingresos calculados para los dos meses.,4 Filtrado_Vivian_DC.xlsx,1,6,,,,,,
1223_LibroBANSEFI.Sin copyright.pdf,Vamos a explorar algunas de las causas.,Estudiaremos algunas causas.,4 Filtrado_Vivian_DC.xlsx,1,6,,,,,,
177_LibroEBSA. Sin copyright.pdf,También necesita determinar la tasa de rendimiento de sus ahorros después de la jubilación.,Determine la tasa de ganancia de sus ahorros después de la jubilación.,4 Filtrado_Vivian_DC.xlsx,1,6,,,,,,
261_LibroEBSA. Sin copyright.pdf,Elaborar un plan para los costos es simple.,Planificar los gastos es fácil.,4 Filtrado_Vivian_DC.xlsx,1,6,,,,,,
826_LibroSIB.Sin copyright.pdf,Investiga qué aseguradora ofrece mejor servicio.,Busca la mejor aseguradora.,4 Filtrado_Vivian_DC.xlsx,1,6,,,,,,
854_LibroSIB.Sin copyright.pdf,Colocar obligaciones emitidas por terceros y prestar su garantía para el pago de capital  e intereses.,Colocar obligaciones hechas por terceros y prestar su garantía para pagar el capital y los intereses.,4 Filtrado_Vivian_DC.xlsx,1,6,,,,,,
122_LibroEBSA. Sin copyright.pdf,¿Desea ingresar a esta etapa de su vida antes de la edad normal de jubilación o más tarde?,¿Quiere entrar a esta etapa antes de la edad correspondiente o después?,4 Filtrado_Vivian_DC.xlsx,1,6,18,5,,,,
564_LibroBMM. Sin copyright.pdf,En alguna ocasión se puede presentar el compromiso de avalar a otra persona en una operación de préstamo.,En algún momento podemos fiar a otra persona en un préstamo.,4 Filtrado_Vivian_DC.xlsx,1,6,5,,,,,
572_LibroBMM. Sin copyright.pdf,"Además, si esta deuda queda como un impago, esta información negativa pasará a formar parte del historial crediticio del avalista.","Además, si la deuda no se paga, esta información negativa estará en el historial crediticio del fiador.",4 Filtrado_Vivian_DC.xlsx,1,6,5,,,,,
604_LibroBMM. Sin copyright.pdf,Se ha requerido de pago infructuosamente.,Se necesitó el pago inútilmente.,4 Filtrado_Vivian_DC.xlsx,10,1,,,,,,
590_LibroBMM. Sin copyright.pdf,"Por último, hemos tratado la figura del avalista: las implicaciones y consecuencias, tanto de ser avalista como pretender que alguien lo sea por nosotros.","Por último, tratamos la figura del fiador. Las imlicaciones y las consecuencias de ser fiador y de buscar uno para nosotros.",4 Filtrado_Vivian_DC.xlsx,10,1,21,8,18,5,,
554_LibroBMM. Sin copyright.pdf,"Por último, han pedido otro préstamo de 6.000 euros para poder hacer frente una serie de gastos, entre otras cosas, la comunión de uno de los hijos.","Por último, pidieron otro préstamo de seis mil euros para pagar varios gastos.",4 Filtrado_Vivian_DC.xlsx,10,14,5,6,,,,
588_LibroBMM. Sin copyright.pdf,Hemos aprendido qué ocurre cuando tenemos “números rojos” en la cuenta bancaria.,Aprendimos qué ocurre cuando tenemos números rojos en la cuenta bancaria.,4 Filtrado_Vivian_DC.xlsx,10,18,21,,,,,
589_LibroBMM. Sin copyright.pdf,"También hemos entrado a estudiar con detalle cómo se origina el sobreendeudamiento y cómo sepodría aligerar mediante la práctica de la refinanciación o reunificación de deudas, siempre, sopesando los pros y los contras.",También estudiamos el origen del sobreendeudamiento y la refinanciación para aligerarlo.,4 Filtrado_Vivian_DC.xlsx,10,18,6,15,13,5,1,
877_LibroBANSEFI.Sin copyright.pdf,"Cuando el participante termine, usted habrá creado un formulario de solicitud en blanco en el rotafolio.",Usted creará un formulario de solicitud en el rotafolio cuando el estudiante termina.,4 Filtrado_Vivian_DC.xlsx,10,19,,,,,,
899_LibroBANSEFI.Sin copyright.pdf,Por favor vean los formularios completos de depósito y de retiro que han recibido de su compañero.,Vean los formularios de depósito y retiro recibido de su compañero.,4 Filtrado_Vivian_DC.xlsx,10,5,,,,,,
611_LibroBMM. Sin copyright.pdf,"Puede saber quién ha sido el cedente del dato, el importe reflejado, en qué fecha se ha inscrito dicha deuda y quiénes el responsable de ese registro.","Puede saber quién dio el dato, el importe reflejado, la fecha de inscripción y el responsable del registro.",4 Filtrado_Vivian_DC.xlsx,10,5,18,1,,,,
638_LibroBMM. Sin copyright.pdf,"El Banco de España ha llegado a advertir del peligro deesta tendencia que, en numerosas ocasiones, está alcanzando hasta niveles insostenibles.","El Banco de España avirtió el peligro de esta tendencia, porque alcanza niveles insostenibles.",4 Filtrado_Vivian_DC.xlsx,10,6,16,12,5,19,,
636_LibroBMM. Sin copyright.pdf,"Si considera que se han violado sus derechos, puede presentar reclamaciones ante la Agencia de Protección de Datos.",Reclame ante la Agencia de protección de datos si violan sus derechos.,4 Filtrado_Vivian_DC.xlsx,10,6,5,19,,,,
603_LibroBMM. Sin copyright.pdf,"Existe una deuda cierta, vencida y exigible, que haya resultado impagada.","Existe una deuda cierta, vencida, exigible e impagada.",4 Filtrado_Vivian_DC.xlsx,11,17,,,,,,
336_LibroBANSEFI.Sin copyright.pdf,"Después que los participantes hayan tenido tiempo de revisar y comparar los dos presupuestos, generar una discusión con las siguientes preguntas.",Después los participantes revisan y comparan los dos presupuestos.  Y discuten con las preguntas.,4 Filtrado_Vivian_DC.xlsx,11,6,5,99,,,,
612_LibroSIB.Sin copyright.pdf,"Si el delito fuere cometido por persona extranjera se le impondrá, además de las penas a que se hubiere hecho acreedora, la pena de expulsión del territorio nacional, lo que se ejecutará inmediatamente que haya cumplido aquellas.",Si un extranjero cometió el delito afrontará las penas necesarias y la deportación del país.,4 Filtrado_Vivian_DC.xlsx,11,6,5,17,1,,,
389_LibroBANSEFI.Sin copyright.pdf,Solicitar a los participantes ejemplos concretos.,Solicite a los participantes ejemplos específicos.,4 Filtrado_Vivian_DC.xlsx,12,1,,,,,,
612_LibroBMM. Sin copyright.pdf,Se puede acceder a esta información por diversos medios: Visualizando estos datos en la pantalla del ordenador en cualquier entidad bancaria y obteniendo la impresión de esa información; solicitando al responsable del registro una fotocopia de esos datos.,Accedemos a esta información por varios medios. Por la página web de banco e imprimimos la información. Al solicitar al responsable una fotocopia de los datos.,4 Filtrado_Vivian_DC.xlsx,12,21,6,15,5,,,
362_LibroBANSEFI.Sin copyright.pdf,Revisar el contenido de las hojas y responder a las preguntas.,Revise las hojas y responda las preguntas.,4 Filtrado_Vivian_DC.xlsx,12,5,,,,,,
879_LibroBANSEFI.Sin copyright.pdf,Usar su propio nombre o crear un personaje ficticio.,Use su nombre o cree un personaje.,4 Filtrado_Vivian_DC.xlsx,12,5,,,,,,
1196_LibroBANSEFI.Sin copyright.pdf,"Es importante que todos en la familia, incluyendo los hijos, entiendan el sacrificio que está haciendo la persona que manda el dinero y la importancia de planificar el uso del dinero.",Todos debemos entender el sacrificio de quien manda el dinero y la importancia de la planificación de su uso.,4 Filtrado_Vivian_DC.xlsx,12,5,15,17,6,,,
630_LibroBMM. Sin copyright.pdf,Leer la letra pequeña en todo momento.,Lea siempre la letra pequeña.,4 Filtrado_Vivian_DC.xlsx,12,6,,,,,,
1031_LibroBANSEFI.Sin copyright.pdf,"Como no están pagando el precio en un solo pago, lo que están haciendo es pidiendo prestado el dinero para comprar el artículo.","Como no pagan el precio de contado, piden prestado el dinero para comprar el artículo.",4 Filtrado_Vivian_DC.xlsx,12,6,15,9,99,,,
609_LibroSIB.Sin copyright.pdf,"Oculte o impida la determinación de la verdadera naturaleza, el origen, la ubicación, el destino, el movimiento o la propiedad de bienes o dinero o de derechos relativos a estos, sabiendo que los mismos son producto de la comisión de un delito.","Oculte el origen, la ubicación, el destino, el movimiento o la propiedad de bienes o derechos ilícitos. Aunque sabe su origen delictivo.",4 Filtrado_Vivian_DC.xlsx,12,6,5,15,,,,
187_LibroEBSA. Sin copyright.pdf,Quizá desee también controlar periódicamente para asegurarse de que está cumpliendo sus metas en el proceso.,Controle periódicamente el cumplimiento de sus metas.,4 Filtrado_Vivian_DC.xlsx,12,6,5,17,,,,
237_LibroEBSA. Sin copyright.pdf,"Sobre un saldo de $2,000 en una tarjeta de crédito que cobra 18 por ciento de interés, llevaría 30 años pagar totalmente el monto adeudado.",Una tarjeta de crédito cobra dieciocho por ciento de interés sobre un saldo de dos mil dólares. Tardaría treinta años en pagar la deuda.,4 Filtrado_Vivian_DC.xlsx,13,14,17,19,5,,,
